cid,parent_cid,depth,name,mall
51039,987,2,세계의 불가사의,국내도서
51033,987,2,수학,국내도서
51334,51033,3,수학 일반,국내도서
51329,51033,3,수학사,국내도서
51331,51033,3,수학자의 생애,국내도서
51324,51033,3,쉽게 배우는 수학,국내도서
51327,51033,3,확률/통계학,국내도서
51272,987,2,의학,국내도서
51017,987,2,인체의 이해,국내도서
51030,987,2,지구과학,국내도서
51318,51030,3,기상학/기후,국내도서
51315,51030,3,지구,국내도서
51317,51030,3,해양과학,국내도서
51027,987,2,천문학,국내도서
51307,51027,3,쉽게 배우는 우주,국내도서
51310,51027,3,우주과학,국내도서
51312,51027,3,천문학/별자리/역법,국내도서
51035,987,2,화학,국내도서
51337,51035,3,고분자화학,국내도서
51339,51035,3,무기화학,국내도서
51340,51035,3,물리화학,국내도서
51342,51035,3,분석화학,국내도서
51349,51035,3,생화학,국내도서
51335,51035,3,쉽게 배우는 화학,국내도서
51351,51035,3,유기화학,국내도서
51353,51035,3,일반화학,국내도서
1840,,2,금강산 여행 가는 이에게,국내도서
4395,,1,달력/기타,국내도서
24935,,3,2008년 달력,국내도서
30908,,3,2009년 가계부,국내도서
31307,,3,2009년 달력,국내도서
35698,,3,2010년 가계부,국내도서
35697,,3,2010년 달력/다이어리,국내도서
52853,,3,2011년 가계부,국내도서
52854,,3,2011년 달력/다이어리,국내도서
68198,,3,2012년 가계부,국내도서
68199,,3,2012년 달력/다이어리,국내도서
75906,,3,2013년 가계부,국내도서
75905,,3,2013년 달력/다이어리,국내도서
89053,,3,2014년 가계부,국내도서
89052,,3,2014년 달력/다이어리,국내도서
112485,,3,2015년 가계부,국내도서
112486,,3,2015년 달력/다이어리,국내도서
121462,,3,2016년 가계부,국내도서
121480,,3,2016년 달력/다이어리,국내도서
129742,,3,2017년 가계부,국내도서
129743,,3,2017년 달력/다이어리,국내도서
138301,,3,2018년 가계부,국내도서
138302,,3,2018년 달력/다이어리,국내도서
148652,,3,2019년 가계부,국내도서
148653,,3,2019년 달력/다이어리,국내도서
160485,,3,2020년 가계부,국내도서
167672,,3,2020년 다이어리,국내도서
160486,,3,2020년 달력,국내도서
173152,4395,2,2021년 가계부,국내도서
173153,4395,2,2021년 다이어리,국내도서
174904,4395,2,2021년 달력,국내도서
188411,4395,2,2022년 가계부,국내도서
186602,4395,2,2022년 다이어리,국내도서
186000,4395,2,2022년 달력,국내도서
8981,4395,2,영어로 쓰인 한국서적,국내도서
8988,8981,3,기타,국내도서
8982,8981,3,문학,국내도서
8986,8981,3,문화와 예술,국내도서
8983,8981,3,어린이,국내도서
8985,8981,3,여행안내,국내도서
8984,8981,3,역사,국내도서
8987,8981,3,한국사회,국내도서
6653,4395,2,오디오북,국내도서
6657,6653,3,가정/실용 오디오북,국내도서
6655,6653,3,경영/자기계발 오디오북,국내도서
6654,6653,3,문학 오디오북,국내도서
6656,6653,3,종교 오디오북,국내도서
167572,4395,2,출판사 제작 상품,국내도서
184996,4395,2,큰글자책,국내도서
8257,,1,대학교재/전문서적,국내도서
8261,8257,2,경상계열,국내도서
8557,8261,3,경영학,국내도서
8560,8261,3,경제학,국내도서
8561,8261,3,광고/마케팅,국내도서
8562,8261,3,무역,국내도서
15954,8261,3,부동산,국내도서
8563,8261,3,세무/회계,국내도서
8564,8261,3,재무/금융,국내도서
8565,8261,3,통계,국내도서
8262,8257,2,공학계열,국내도서
8470,8262,3,건축공학,국내도서
32964,8470,4,구조역학,국내도서
8569,8470,4,조경학,국내도서
8495,8470,4,건축설계,국내도서
8496,8470,4,건축사/건축일반,국내도서
8497,8470,4,실내건축,국내도서
8498,8470,4,건축시공,국내도서
8499,8470,4,건축설비/재료,국내도서
51702,8262,3,공학일반,국내도서
8468,8262,3,기계공학,국내도서
8570,8468,4,응용기계,국내도서
8489,8468,4,기초역학/열역학/역학일반,국내도서
8490,8468,4,기계설계/공작,국내도서
8491,8468,4,자동차공학,국내도서
8492,8468,4,메카트로닉스,국내도서
8493,8468,4,자동화,국내도서
8494,8468,4,기계공학 일반,국내도서
8511,8472,4,도시계획/설계,국내도서
8512,8472,4,환경학,국내도서
8513,8472,4,교통공학,국내도서
8472,8262,3,도시/환경공학,국내도서
26799,8262,3,산업공학,국내도서
8474,8262,3,우주/해양/조선 기타공학,국내도서
8469,8262,3,전기전자공학,국내도서
8578,8469,4,신호처리/제어,국내도서
8536,8469,4,전기설비,국내도서
8567,8469,4,반도체공학,국내도서
8475,8469,4,전기전자 개론,국내도서
8476,8469,4,네트워크/데이터통신,국내도서
8477,8469,4,회로이론,국내도서
8478,8469,4,논리회로/전자회로,국내도서
8479,8469,4,전자기학,국내도서
8480,8469,4,마이크로프로세서,국내도서
8481,8469,4,기초실험,국내도서
8537,8467,4,컴퓨터공학/전산학 개론,국내도서
32812,8467,4,그래픽/멀티미디어,국내도서
27660,8467,4,프로그래밍 언어,국내도서
28053,8467,4,네트워크,국내도서
8482,8467,4,운영체제/소프트웨어 공학,국내도서
8483,8467,4,자료구조,국내도서
8484,8467,4,알고리즘,국내도서
8485,8467,4,데이터베이스 개론,국내도서
8486,8467,4,전산수학,국내도서
8487,8467,4,정보통신 공학,국내도서
8488,8467,4,컴퓨터 구조,국내도서
8467,8262,3,컴퓨터공학,국내도서
8471,8262,3,토목공학,국내도서
8500,8471,4,토목공학 기초,국내도서
8501,8471,4,토질역학,국내도서
8502,8471,4,토목설계/시공,국내도서
8503,8471,4,철근 콘크리트,국내도서
8504,8471,4,교량/터널,국내도서
8505,8473,4,고분자,국내도서
8506,8473,4,신소재,국내도서
8507,8473,4,섬유/텍스타일,국내도서
8508,8473,4,금속재료/재료공학,국내도서
8509,8473,4,기초실험,국내도서
8510,8473,4,화학공학 기초,국내도서
8473,8262,3,화학/금속/재료공학,국내도서
8263,8257,2,농축산생명계열,국내도서
8393,8263,3,농림수산학,국내도서
8392,8263,3,수의학,국내도서
8391,8263,3,축산,국내도서
8264,8257,2,법학계열,국내도서
5672,8264,3,각국법,국내도서
8353,8264,3,국제법,국내도서
8381,8264,3,기타 법률/법규,국내도서
48219,8264,3,노동법,국내도서
8350,8264,3,민법,국내도서
13659,8264,3,법전,국내도서
8372,8264,3,법학일반,국내도서
8352,8264,3,상법/특허법,국내도서
8365,8264,3,세법,국내도서
8370,8264,3,소송법,국내도서
8376,8264,3,저작권법,국내도서
8366,8264,3,행정법,국내도서
8351,8264,3,헌법,국내도서
8581,8264,3,형법,국내도서
8265,8257,2,사범계열,국내도서
8418,8265,3,교과교육론,국내도서
8713,8418,4,예체능교육 전공,국내도서
8430,8418,4,국어교육 전공,국내도서
8431,8418,4,수학교육 전공,국내도서
8432,8418,4,영어교육 전공,국내도서
8433,8418,4,사회/역사교육 전공,국내도서
8434,8418,4,교과교육론/기타 전공,국내도서
8420,8265,3,교육공학/수업설계,국내도서
8414,8265,3,교육과정/교육평가,국내도서
8415,8265,3,교육사/교육철학,국내도서
8416,8265,3,교육사회/심리학,국내도서
8412,8265,3,교육학 일반,국내도서
8419,8265,3,교육행정학/경영학,국내도서
8435,8265,3,유아교육학,국내도서
8436,8265,3,초등교육학,국내도서
8437,8265,3,특수교육학,국내도서
8259,8257,2,사회과학계열,국내도서
8343,8259,3,광고홍보학,국내도서
27936,8259,3,군사학,국내도서
28120,8259,3,비서학,국내도서
8340,8259,3,사회복지학,국내도서
8333,8259,3,사회학,국내도서
8334,8259,3,언론정보학,국내도서
8342,8259,3,여성학,국내도서
13652,8259,3,정치외교학,국내도서
13653,13652,4,국제정치학,국내도서
13654,13652,4,정치사상,국내도서
13655,13652,4,한국정치학,국내도서
13656,13652,4,정치학일반,국내도서
8331,8259,3,지리학,국내도서
13658,8259,3,행정학,국내도서
8267,8257,2,생활환경계열,국내도서
8410,8267,3,가정학,국내도서
16033,8267,3,건강/미용,국내도서
13556,8267,3,관광학,국내도서
8407,8267,3,소비자아동학,국내도서
8408,8267,3,식품영양학/조리,국내도서
8409,8267,3,의류학,국내도서
8266,8257,2,어문학계열,국내도서
8281,8266,3,국어국문학,국내도서
31575,8281,4,한문/한자,국내도서
8558,8281,4,고전문학론,국내도서
8291,8281,4,국어학개론/정서법,국내도서
8292,8281,4,국어사/방언론,국내도서
8293,8281,4,문법론/통사론,국내도서
8294,8281,4,의미론/화용론,국내도서
8295,8281,4,음운론/어휘론,국내도서
8297,8281,4,국문학사/국문학개론,국내도서
8298,8281,4,북한어문학론,국내도서
8299,8281,4,소설론,국내도서
8300,8281,4,시론,국내도서
8301,8281,4,희곡론/비평론,국내도서
8422,8281,4,작가론,국내도서
8290,8266,3,기타어문학,국내도서
8554,8290,4,기타어학,국내도서
8555,8290,4,기타문학,국내도서
8289,8266,3,문학일반,국내도서
8546,8282,4,기초영어,국내도서
8553,8282,4,영미문학,국내도서
8311,8282,4,영어학,국내도서
8317,8282,4,영미작가론,국내도서
8282,8266,3,영어영문학,국내도서
13660,8266,3,유럽어문학,국내도서
8283,8266,3,일어일문학,국내도서
8284,8266,3,중어중문학,국내도서
63866,8266,3,한국어교육학,국내도서
8725,8257,2,연감,국내도서
8269,8257,2,예체능계열,국내도서
8395,8269,3,무용,국내도서
8396,8269,3,미술/디자인/사진,국내도서
8401,8269,3,연극/영화,국내도서
8400,8269,3,음악,국내도서
8398,8269,3,체육,국내도서
8268,8257,2,의약학간호계열,국내도서
54870,8268,3,간호학,국내도서
55039,54870,4,가족 간호학,국내도서
55040,54870,4,간호 관리학,국내도서
55041,54870,4,간호사 국가 시험,국내도서
55042,54870,4,간호학 일반,국내도서
55043,54870,4,기초 간호학,국내도서
55044,54870,4,노인 간호학,국내도서
55045,54870,4,보건학,국내도서
55046,54870,4,성인 간호학,국내도서
55047,54870,4,소아/신생아 간호학,국내도서
55048,54870,4,정신 간호학,국내도서
55049,54870,4,조산학,국내도서
55050,54870,4,지역 간호학,국내도서
55051,54870,4,참고도서,국내도서
54883,54864,4,기생충학,국내도서
54884,54864,4,면역학,국내도서
54885,54864,4,미생물학,국내도서
54886,54864,4,발생학,국내도서
54887,54864,4,병리학,국내도서
54888,54864,4,생리학,국내도서
54889,54864,4,생명과학,국내도서
54890,54864,4,생화학,국내도서
54891,54864,4,세포생물학,국내도서
54892,54864,4,신경과학,국내도서
54893,54864,4,약리학,국내도서
54894,54864,4,유전학,국내도서
54895,54864,4,의용공학,국내도서
54896,54864,4,의화학,국내도서
54897,54864,4,조직학,국내도서
54898,54864,4,해부학,국내도서
54864,8268,3,기초의학,국내도서
54865,8268,3,내과,국내도서
54900,54865,4,감염,국내도서
54901,54865,4,내과일반,국내도서
54902,54865,4,내분비,국내도서
54903,54865,4,내시경,국내도서
54904,54865,4,류마티스,국내도서
54905,54865,4,소화기,국내도서
54906,54865,4,순환기,국내도서
54907,54865,4,신장병,국내도서
54908,54865,4,알레르기면역,국내도서
54909,54865,4,종양,국내도서
54910,54865,4,혈액,국내도서
54911,54865,4,호흡기,국내도서
54981,54871,4,간장병,국내도서
54982,54871,4,고혈압,국내도서
54983,54871,4,난치병,국내도서
54984,54871,4,당뇨병,국내도서
54985,54871,4,소화기/순환기병,국내도서
54986,54871,4,알츠하이머병,국내도서
54987,54871,4,암,국내도서
54988,54871,4,에이즈,국내도서
54989,54871,4,천식,국내도서
54871,8268,3,병별,국내도서
54874,8268,3,병원/의약품 산업,국내도서
55008,54874,4,병원 경영,국내도서
55009,54874,4,보험,국내도서
55010,54874,4,의약품 업계,국내도서
54990,54872,4,뇌사/장기 이식,국내도서
54991,54872,4,말기 치료,국내도서
54992,54872,4,법의학,국내도서
54993,54872,4,위생학,국내도서
54994,54872,4,의료 윤리학,국내도서
54995,54872,4,의료 정보학,국내도서
54996,54872,4,의학 분야 법학,국내도서
54997,54872,4,의학 통계학,국내도서
54872,8268,3,사회의학,국내도서
54876,8268,3,시험 대책,국내도서
55014,54876,4,간호사 국가 시험,국내도서
55015,54876,4,수의 시험,국내도서
55016,54876,4,약제사 국가 시험,국내도서
55017,54876,4,의사 국가 시험,국내도서
55011,54875,4,관리 영양사,국내도서
55012,54875,4,식품 과학,국내도서
55013,54875,4,영양 과학,국내도서
54875,8268,3,식품/영양학,국내도서
54869,8268,3,약학,국내도서
54955,54869,4,기초 약학,국내도서
54956,54869,4,병원 약학/조제,국내도서
54957,54869,4,생약/한방,국내도서
54958,54869,4,약리학,국내도서
54959,54869,4,약사법,국내도서
54960,54869,4,약제사 국가 시험,국내도서
54961,54869,4,약제사전/참고 도서,국내도서
54962,54869,4,약제학/제재학,국내도서
54963,54869,4,약학 일반,국내도서
54964,54869,4,약화학,국내도서
54965,54869,4,의약품,국내도서
54966,54869,4,임상 의학,국내도서
54967,54869,4,정보 약학,국내도서
54912,54866,4,성형외과,국내도서
54913,54866,4,수부외과,국내도서
54914,54866,4,신경외과,국내도서
54915,54866,4,외과,국내도서
54916,54866,4,정형외과,국내도서
54917,54866,4,흉부외과,국내도서
54866,8268,3,외과,국내도서
54873,8268,3,의료 관련 과학,국내도서
54999,54873,4,사회 복지학,국내도서
55000,54873,4,언어 청각 요법학,국내도서
55001,54873,4,유도 접골학,국내도서
55002,54873,4,의지 장비학,국내도서
55004,54873,4,임상 검사 기술 과학,국내도서
55005,54873,4,임상 공학,국내도서
55006,54873,4,임상 심리학,국내도서
55007,54873,4,침구 의학,국내도서
54998,54873,4,보육학,국내도서
55031,54878,4,기타,국내도서
55032,54878,4,에이즈,국내도서
55033,54878,4,의료 소송,국내도서
55034,54878,4,의사,국내도서
55035,54878,4,의학 입문,국내도서
55036,54878,4,정신의학,국내도서
55037,54878,4,종말기 의료,국내도서
55038,54878,4,투병기,국내도서
54878,8268,3,의학 일반,국내도서
